# VENDORED MIRROR -- do not hand-edit.
# regenerate: python3 tools/pf_regen_lua_message_catalog.py
# source: pf_bridge/gamedata/tables/TEXTDATA_TH__MESSAGE.tsv
# source_sha256: 002f3145cc6f53c70fd2d3fda81d492d0db1574bf0fc07285606497632d08609
# source_rows: 907
# pulled: 2026-09-07
# message_text is \uXXXX-escaped so this file stays pure ASCII;
# decode with lua_api.message.unescape_message_text().
message_id	message_type	notify_type	message_text
151	131	0	\u0e22\u0e34\u0e19\u0e14\u0e35\u0e14\u0e49\u0e27\u0e22\u0e17\u0e48\u0e32\u0e19\u0e15\u0e35\u0e1a\u0e27\u0e01\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
152	3	0	\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e16\u0e39\u0e01\u0e25\u0e14\u0e23\u0e30\u0e14\u0e31\u0e1a! \u0e1e\u0e22\u0e32\u0e22\u0e32\u0e21\u0e40\u0e02\u0e49\u0e32\u0e19\u0e30!
153	35	0	\u0e15\u0e49\u0e2d\u0e07\u0e40\u0e1b\u0e47\u0e19\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e1b\u0e23\u0e30\u0e40\u0e20\u0e17\u0e40\u0e14\u0e35\u0e22\u0e27\u0e01\u0e31\u0e19\u0e08\u0e36\u0e07\u0e08\u0e30\u0e17\u0e33\u0e01\u0e32\u0e23\u0e42\u0e2d\u0e19\u0e22\u0e49\u0e32\u0e22\u0e44\u0e14\u0e49!
154	67	0	\u0e42\u0e2d\u0e19\u0e22\u0e49\u0e32\u0e22\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 \u0e23\u0e35\u0e1a\u0e43\u0e2a\u0e48\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e2d\u0e31\u0e19\u0e43\u0e2b\u0e21\u0e48\u0e40\u0e25\u0e22\u0e2a\u0e34!
155	1	0	\u0e40\u0e1e\u0e34\u0e48\u0e21 [ $V1 ] \u0e44\u0e1b\u0e43\u0e19\u0e1a\u0e31\u0e0d\u0e0a\u0e35\u0e14\u0e33\u0e40\u0e23\u0e35\u0e22\u0e1a\u0e23\u0e49\u0e2d\u0e22\u0e41\u0e25\u0e49\u0e27!
156	35	0	 $V1  \u0e2d\u0e2d\u0e19\u0e44\u0e25\u0e19\u0e4c\u0e41\u0e25\u0e49\u0e27 \u0e23\u0e32\u0e22\u0e0a\u0e37\u0e48\u0e2d\u0e15\u0e31\u0e27\u0e25\u0e30\u0e04\u0e23\u0e08\u0e30\u0e2b\u0e32\u0e22\u0e44\u0e1b\u0e20\u0e32\u0e22\u0e43\u0e19 1 \u0e19\u0e32\u0e17\u0e35!
157	1	0	\u0e22\u0e34\u0e19\u0e14\u0e35\u0e14\u0e49\u0e27\u0e22 $V1 \u0e40\u0e1b\u0e47\u0e19\u0e2b\u0e31\u0e27\u0e2b\u0e19\u0e49\u0e32\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e41\u0e25\u0e49\u0e27!
158	1	0	\u0e15\u0e33\u0e41\u0e2b\u0e19\u0e48\u0e07\u0e02\u0e2d\u0e07 $V1 \u0e16\u0e39\u0e01\u0e1b\u0e23\u0e31\u0e1a\u0e40\u0e1b\u0e47\u0e19 $V2
159	34	0	\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e21\u0e35\u0e2a\u0e34\u0e17\u0e18\u0e34\u0e4c\u0e43\u0e19\u0e01\u0e32\u0e23\u0e14\u0e33\u0e40\u0e19\u0e34\u0e19\u0e01\u0e32\u0e23\u0e2a\u0e34\u0e48\u0e07\u0e19\u0e35\u0e49
160	34	0	\u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14! \u0e1d\u0e48\u0e32\u0e22\u0e15\u0e23\u0e07\u0e02\u0e49\u0e32\u0e21\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e2d\u0e22\u0e39\u0e48\u0e43\u0e19\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e02\u0e2d\u0e07\u0e17\u0e48\u0e32\u0e19!
161	2	0	\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27! \u0e04\u0e48\u0e32\u0e01\u0e32\u0e23\u0e1c\u0e2a\u0e21\u0e41\u0e15\u0e49\u0e21\u0e2a\u0e40\u0e15\u0e15\u0e31\u0e2a\u0e40\u0e14\u0e35\u0e48\u0e22\u0e27\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e21\u0e32\u0e01\u0e01\u0e27\u0e48\u0e32\u0e1c\u0e25\u0e23\u0e27\u0e21\u0e02\u0e2d\u0e07 4 \u0e2a\u0e40\u0e15\u0e15\u0e31\u0e2a\u0e17\u0e35\u0e48\u0e40\u0e2b\u0e25\u0e37\u0e2d!
162	35	0	\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27! \u0e40\u0e21\u0e37\u0e48\u0e2d\u0e40\u0e25\u0e40\u0e27\u0e25\u0e40\u0e25\u0e22 $V1 \u0e44\u0e1b\u0e41\u0e25\u0e49\u0e27 \u0e01\u0e32\u0e23\u0e23\u0e35\u0e40\u0e0b\u0e47\u0e17\u0e2a\u0e40\u0e15\u0e15\u0e31\u0e2a\u0e43\u0e2b\u0e21\u0e48\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e43\u0e0a\u0e49\u0e04\u0e38\u0e01\u0e01\u0e35\u0e49 $V2 \u0e04\u0e38\u0e01\u0e01\u0e35\u0e49!
163	35	0	\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
164	35	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e19\u0e33\u0e1c\u0e25\u0e36\u0e01\u0e17\u0e35\u0e48\u0e1d\u0e31\u0e07\u0e1b\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e2d\u0e22\u0e39\u0e48\u0e2d\u0e2d\u0e01\u0e21\u0e32\u0e01\u0e48\u0e2d\u0e19!
165	67	0	\u0e1d\u0e31\u0e07\u0e1b\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08! \u0e2d\u0e22\u0e48\u0e32\u0e25\u0e37\u0e21\u0e1c\u0e25\u0e36\u0e01\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e1e\u0e31\u0e12\u0e19\u0e32\u0e44\u0e14\u0e49\u0e40\u0e23\u0e37\u0e48\u0e2d\u0e22\u0e46!
166	9	2	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e41\u0e15\u0e49\u0e21\u0e2a\u0e01\u0e34\u0e25\u0e02\u0e2d\u0e07\u0e01\u0e34\u0e25\u0e14\u0e4c!
167	35	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e40\u0e25\u0e37\u0e2d\u0e01\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19 1 \u0e04\u0e19!
168	35	0	\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27! \u0e40\u0e07\u0e34\u0e19\u0e43\u0e19\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
169	3	0	 [ $V1 ] \u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e17\u0e35\u0e21!
170	3	0	\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e17\u0e35\u0e21!
171	3	0	\u0e17\u0e48\u0e32\u0e19\u0e17\u0e33\u0e20\u0e32\u0e23\u0e01\u0e34\u0e08\u0e19\u0e35\u0e49\u0e41\u0e25\u0e49\u0e27!
172	67	0	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e02\u0e2d\u0e07\u0e23\u0e32\u0e07\u0e27\u0e31\u0e25\u0e41\u0e25\u0e49\u0e27! \u0e23\u0e35\u0e1a\u0e40\u0e1b\u0e34\u0e14\u0e04\u0e25\u0e31\u0e07\u0e23\u0e49\u0e32\u0e19\u0e04\u0e49\u0e32\u0e14\u0e39\u0e2a\u0e34~
173	1	0	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a [ $V1 ]!
174	34	0	\u0e17\u0e48\u0e32\u0e19\u0e21\u0e35\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e41\u0e25\u0e49\u0e27 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e40\u0e01\u0e48\u0e32\u0e01\u0e48\u0e2d\u0e19!
175	34	0	\u0e17\u0e48\u0e32\u0e22\u0e31\u0e07\u0e17\u0e33\u0e20\u0e32\u0e23\u0e01\u0e34\u0e08\u0e2a\u0e23\u0e49\u0e32\u0e07\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e21\u0e48\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e2a\u0e23\u0e49\u0e32\u0e07\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e14\u0e49!
176	1	0	\u0e01\u0e32\u0e23\u0e2a\u0e23\u0e49\u0e32\u0e07\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27
177	34	0	\u0e08\u0e33\u0e19\u0e27\u0e19\u0e2a\u0e21\u0e32\u0e0a\u0e34\u0e01\u0e02\u0e2d\u0e07\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e17\u0e35\u0e48\u0e17\u0e48\u0e32\u0e19\u0e2d\u0e22\u0e39\u0e48\u0e40\u0e15\u0e47\u0e21\u0e41\u0e25\u0e49\u0e27!
178	34	0	\u0e1d\u0e48\u0e32\u0e22\u0e15\u0e23\u0e07\u0e02\u0e49\u0e32\u0e21\u0e21\u0e35\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e41\u0e25\u0e49\u0e27!
179	1	0	\u0e1b\u0e0f\u0e34\u0e40\u0e2a\u0e18\u0e04\u0e33\u0e40\u0e0a\u0e34\u0e0d\u0e40\u0e02\u0e49\u0e32\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e41\u0e25\u0e49\u0e27
180	1	0	\u0e22\u0e34\u0e19\u0e14\u0e35\u0e14\u0e49\u0e27\u0e22 \u0e17\u0e48\u0e32\u0e19\u0e40\u0e02\u0e49\u0e32\u0e01\u0e34\u0e25\u0e14\u0e4c $V1 \u0e41\u0e25\u0e49\u0e27
181	1	0	\u0e22\u0e34\u0e19\u0e14\u0e35\u0e15\u0e49\u0e2d\u0e19\u0e23\u0e31\u0e1a\u0e2a\u0e39\u0e48\u0e01\u0e34\u0e25\u0e14\u0e4c $V1!
182	35	0	 $V1  \u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e41\u0e25\u0e49\u0e27 \u0e23\u0e32\u0e22\u0e0a\u0e37\u0e48\u0e2d\u0e15\u0e31\u0e27\u0e25\u0e30\u0e04\u0e23\u0e08\u0e30\u0e2b\u0e32\u0e22\u0e44\u0e1b\u0e43\u0e19 1 \u0e27\u0e34\u0e19\u0e32\u0e17\u0e35!
183	1	0	\u0e40\u0e22\u0e35\u0e48\u0e22\u0e21\u0e44\u0e1b\u0e40\u0e25\u0e22! $V1 \u0e2a\u0e48\u0e07\u0e02\u0e2d\u0e07\u0e02\u0e27\u0e31\u0e0d\u0e43\u0e2b\u0e49\u0e17\u0e48\u0e32\u0e19 1 \u0e2d\u0e22\u0e48\u0e32\u0e07 \u0e23\u0e35\u0e1a\u0e40\u0e1b\u0e34\u0e14\u0e14\u0e39\u0e2a\u0e34 \u0e2d\u0e32\u0e08\u0e21\u0e35\u0e40\u0e0b\u0e2d\u0e23\u0e4c\u0e44\u0e1e\u0e2a\u0e4c\u0e19\u0e30!
184	1	0	\u0e22\u0e34\u0e19\u0e14\u0e35\u0e14\u0e49\u0e27\u0e22! \u0e40\u0e1e\u0e34\u0e48\u0e21\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e40\u0e1b\u0e47\u0e19 $V1 \u0e41\u0e25\u0e49\u0e27!
185	13	2	\u0e22\u0e31\u0e07\u0e21\u0e35\u0e40\u0e07\u0e34\u0e19\u0e40\u0e14\u0e37\u0e2d\u0e19\u0e02\u0e2d\u0e07\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e17\u0e35\u0e48\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a \u0e01\u0e23\u0e38\u0e13\u0e32\u0e01\u0e14\u0e23\u0e31\u0e1a\u0e14\u0e49\u0e27\u0e22!
186	13	1	\u0e21\u0e35\u0e23\u0e32\u0e22\u0e01\u0e32\u0e23\u0e1c\u0e08\u0e0d\u0e20\u0e31\u0e22\u0e17\u0e35\u0e48\u0e22\u0e31\u0e07\u0e17\u0e33\u0e44\u0e21\u0e48\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
187	34	0	\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e2a\u0e48\u0e07\u0e44\u0e1b\u0e22\u0e31\u0e07\u0e40\u0e01\u0e32\u0e30\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e14\u0e49!
188	3	0	\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e02\u0e2d\u0e07\u0e2a\u0e31\u0e15\u0e27\u0e4c\u0e02\u0e35\u0e48\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e25\u0e49\u0e27! \u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e23\u0e35\u0e22\u0e01\u0e2a\u0e31\u0e15\u0e27\u0e4c\u0e40\u0e25\u0e35\u0e49\u0e22\u0e07\u0e1b\u0e23\u0e31\u0e1a\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e01\u0e32\u0e23\u0e41\u0e2a\u0e14\u0e07\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e43\u0e2b\u0e21\u0e48\u0e44\u0e14\u0e49!
189	35	0	\u0e01\u0e34\u0e08\u0e01\u0e23\u0e23\u0e21\u0e40\u0e15\u0e47\u0e21\u0e41\u0e25\u0e49\u0e27! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e43\u0e19\u0e04\u0e23\u0e31\u0e49\u0e07\u0e15\u0e48\u0e2d\u0e44\u0e1b
190	35	0	\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e21\u0e35\u0e01\u0e34\u0e25\u0e14\u0e4c!
191	67	0	\u0e1f\u0e31\u0e07\u0e01\u0e4c\u0e0a\u0e31\u0e48\u0e19\u0e43\u0e2b\u0e21\u0e48\u0e43\u0e19\u0e40\u0e01\u0e32\u0e30\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e40\u0e1b\u0e34\u0e14\u0e43\u0e0a\u0e49\u0e41\u0e25\u0e49\u0e27!
192	35	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e23\u0e31\u0e1a\u0e02\u0e2d\u0e07\u0e02\u0e27\u0e31\u0e0d\u0e44\u0e14\u0e49! \u0e43\u0e19\u0e01\u0e23\u0e30\u0e40\u0e1b\u0e4b\u0e32\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e21\u0e35\u0e0a\u0e48\u0e2d\u0e07\u0e27\u0e48\u0e32\u0e07\u0e2d\u0e22\u0e48\u0e32\u0e07\u0e19\u0e49\u0e2d\u0e22 4 \u0e0a\u0e48\u0e2d\u0e07!
193	35	0	\u0e44\u0e21\u0e48\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e0a\u0e48\u0e2d\u0e07\u0e27\u0e48\u0e32\u0e07\u0e1e\u0e2d\u0e17\u0e35\u0e48\u0e08\u0e30\u0e17\u0e33\u0e01\u0e32\u0e23\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e1b\u0e25\u0e07!
194	35	0	\u0e40\u0e25\u0e40\u0e27\u0e25\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e02\u0e2d\u0e07\u0e17\u0e48\u0e32\u0e19\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e16\u0e36\u0e07 N \u0e08\u0e30\u0e2d\u0e22\u0e39\u0e48\u0e43\u0e19\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e16\u0e39\u0e01\u0e04\u0e38\u0e49\u0e21\u0e04\u0e23\u0e2d\u0e07 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e02\u0e49\u0e32\u0e23\u0e48\u0e27\u0e21\u0e2a\u0e07\u0e04\u0e23\u0e32\u0e21\u0e44\u0e14\u0e49!
195	35	0	\u0e01\u0e32\u0e23\u0e43\u0e0a\u0e49\u0e41\u0e0a\u0e19\u0e41\u0e19\u0e25\u0e19\u0e35\u0e49\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e43\u0e0a\u0e49\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e1b\u0e23\u0e30\u0e40\u0e20\u0e17\u0e02\u0e22\u0e32\u0e22\u0e40\u0e2a\u0e35\u0e22\u0e07!
196	3	0	\u0e23\u0e2b\u0e31\u0e2a\u0e25\u0e31\u0e1a\u0e44\u0e21\u0e48\u0e16\u0e39\u0e01\u0e15\u0e49\u0e2d\u0e07!
197	1	0	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a EXP $V1 \u0e41\u0e15\u0e49\u0e21!
198	1	0	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e41\u0e15\u0e49\u0e21\u0e2a\u0e01\u0e34\u0e25 $V1 \u0e41\u0e15\u0e49\u0e21!
199	1	0	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e04\u0e48\u0e32\u0e0a\u0e37\u0e48\u0e2d\u0e40\u0e2a\u0e35\u0e22\u0e07\u0e01\u0e2d\u0e07\u0e17\u0e31\u0e1e $V1 $V2 \u0e41\u0e15\u0e49\u0e21!
200	1	0	\u0e17\u0e2d\u0e07
201	1	0	\u0e40\u0e07\u0e34\u0e19
202	1	0	\u0e17\u0e2d\u0e07\u0e41\u0e14\u0e07
203	1	0	\u0e17\u0e2b\u0e32\u0e23\u0e40\u0e23\u0e37\u0e2d
204	1	0	\u0e42\u0e08\u0e23\u0e2a\u0e25\u0e31\u0e14
205	131	0	\u0e2b\u0e25\u0e2d\u0e21\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
206	131	0	\u0e25\u0e14\u0e42\u0e0a\u0e04\u0e25\u0e32\u0e20 \u0e2b\u0e25\u0e2d\u0e21\u0e1c\u0e25\u0e36\u0e01\u0e1e\u0e34\u0e40\u0e28\u0e29\u0e41\u0e25\u0e49\u0e27!
207	259	0	\u0e01\u0e32\u0e23\u0e2b\u0e25\u0e2d\u0e21\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27! \u0e40\u0e2a\u0e35\u0e22\u0e1c\u0e25\u0e36\u0e01 1 \u0e40\u0e21\u0e47\u0e14!
208	1	0	\u0e2a\u0e23\u0e49\u0e32\u0e07\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
209	35	0	\u0e08\u0e33\u0e19\u0e27\u0e19\u0e17\u0e35\u0e48\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
210	13	2	\u0e2a\u0e01\u0e34\u0e25\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e16\u0e39\u0e01\u0e23\u0e35\u0e40\u0e0b\u0e47\u0e17\u0e41\u0e25\u0e49\u0e27 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e40\u0e1b\u0e34\u0e14\u0e2b\u0e19\u0e49\u0e32\u0e2a\u0e01\u0e34\u0e25\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e15\u0e31\u0e49\u0e07\u0e04\u0e48\u0e32\u0e43\u0e2b\u0e21\u0e48!
211	35	0	\u0e17\u0e48\u0e32\u0e19\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e01\u0e34\u0e08\u0e01\u0e23\u0e23\u0e21\u0e19\u0e35\u0e49\u0e41\u0e25\u0e49\u0e27!
212	35	0	\u0e40\u0e25\u0e22\u0e40\u0e27\u0e25\u0e32\u0e01\u0e32\u0e23\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e19\u0e35\u0e49\u0e41\u0e25\u0e49\u0e27!
213	35	0	\u0e08\u0e33\u0e19\u0e27\u0e19\u0e2a\u0e21\u0e32\u0e0a\u0e34\u0e01\u0e43\u0e19\u0e17\u0e35\u0e21\u0e44\u0e21\u0e48\u0e16\u0e39\u0e01\u0e15\u0e49\u0e2d\u0e07!
214	35	0	\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
215	35	0	\u0e40\u0e25\u0e40\u0e27\u0e25\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e21\u0e48\u0e16\u0e39\u0e01\u0e15\u0e49\u0e2d\u0e07!
216	35	0	\u0e0a\u0e37\u0e48\u0e2d\u0e40\u0e2a\u0e35\u0e22\u0e07\u0e17\u0e2b\u0e32\u0e23\u0e40\u0e23\u0e37\u0e2d\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
217	35	0	\u0e0a\u0e37\u0e48\u0e2d\u0e40\u0e2a\u0e35\u0e22\u0e07\u0e42\u0e08\u0e23\u0e2a\u0e25\u0e31\u0e14\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
218	3	0	\u0e15\u0e35\u0e1a\u0e27\u0e01\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27 \u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e2a\u0e39\u0e0d\u0e2b\u0e32\u0e22!
219	35	0	\u0e04\u0e38\u0e01\u0e01\u0e35\u0e49\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d! \u0e01\u0e32\u0e23\u0e15\u0e31\u0e49\u0e07\u0e04\u0e48\u0e32\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27!
220	35	0	Romeo \u0e22\u0e31\u0e07\u0e04\u0e49\u0e19\u0e2b\u0e32\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19\u0e23\u0e48\u0e27\u0e21\u0e40\u0e14\u0e34\u0e19\u0e17\u0e32\u0e07\u0e43\u0e2b\u0e49\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49!
221	0	0	
222	37	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e14\u0e49! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e15\u0e33\u0e41\u0e2b\u0e19\u0e48\u0e07!
223	1	0	\u0e17\u0e48\u0e32\u0e19\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e41\u0e25\u0e49\u0e27!
224	1	0	 $V1  \u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e01\u0e34\u0e25\u0e14\u0e4c
225	35	0	\u0e43\u0e19\u0e40\u0e27\u0e25\u0e32\u0e2a\u0e07\u0e04\u0e23\u0e32\u0e21\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e43\u0e0a\u0e49\u0e1f\u0e31\u0e07\u0e01\u0e4c\u0e0a\u0e31\u0e48\u0e19\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49!
226	35	0	\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e40\u0e1b\u0e47\u0e19\u0e2a\u0e21\u0e32\u0e0a\u0e34\u0e01\u0e43\u0e19\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e40\u0e14\u0e35\u0e22\u0e27\u0e01\u0e31\u0e19!
227	37	0	\u0e1d\u0e48\u0e32\u0e22\u0e15\u0e23\u0e07\u0e02\u0e49\u0e32\u0e21\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e15\u0e2d\u0e1a\u0e23\u0e31\u0e1a\u0e04\u0e33\u0e40\u0e0a\u0e34\u0e0d!
228	35	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e19\u0e33\u0e1d\u0e36\u0e01\u0e44\u0e14\u0e49! \u0e40\u0e27\u0e25\u0e32\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e2b\u0e48\u0e32\u0e07\u0e08\u0e32\u0e01\u0e40\u0e27\u0e25\u0e32\u0e1d\u0e36\u0e01\u0e04\u0e23\u0e31\u0e49\u0e07\u0e17\u0e35\u0e48\u0e41\u0e25\u0e49\u0e27 $V1 \u0e19\u0e32\u0e17\u0e35!
229	35	0	\u0e1c\u0e25\u0e36\u0e01\u0e19\u0e35\u0e49\u0e2a\u0e39\u0e0d\u0e40\u0e2a\u0e35\u0e22\u0e41\u0e2a\u0e07\u0e44\u0e1b\u0e41\u0e25\u0e49\u0e27 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e1d\u0e31\u0e07\u0e1b\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e40\u0e1b\u0e47\u0e19\u0e04\u0e23\u0e31\u0e49\u0e07\u0e17\u0e35\u0e48 2 \u0e44\u0e14\u0e49
230	1	0	[\u0e01\u0e34\u0e25\u0e14\u0e4c] \u0e02\u0e2d\u0e1a\u0e04\u0e38\u0e13 $V1 \u0e1a\u0e23\u0e34\u0e08\u0e32\u0e04 EXP \u0e43\u0e2b\u0e49\u0e01\u0e34\u0e25\u0e14\u0e4c $V2%!
